,0
4605,0.43913043
4606,3.6639884
4607,2.7440224
4608,0.11422497
4609,1.077553
4610,-6.7375364
4611,-2.6596057
4612,1.3324544
4613,-4.452951
4614,2.8977604
4615,-0.8117207
4616,-0.33509058
4617,-5.3121805
4618,-2.6881557
4619,3.9383523
4620,2.2553363
4621,2.9748335
4622,-0.7018442
4623,0.10442409
4624,2.32574
4625,-3.3840046
4626,-3.1555047
4627,0.4080892
4628,1.1390477
4629,1.0777538
4630,0.3054304
4631,2.0177207
4632,1.7968968
4633,0.42808962
4634,-1.1342782
4635,-4.1389527
4636,0.07050276
4637,-0.16512442
4638,-1.417909
4639,3.3998625
4640,0.06351757
4641,-5.0606437
4642,2.7550647
4643,0.8898281
4644,-1.4276346
4645,0.54871017
4646,-1.0749642
4647,-0.67452395
4648,-1.1210791
4649,-0.10399771
4650,1.0154403
4651,-1.7374396
4652,-2.154069
4653,-2.8877518
4654,2.0933902
4655,-0.7379683
4656,-3.8934755
4657,1.0469774
4658,-0.12792033
4659,2.603881
4660,-1.3995692
4661,3.1111183
4662,-0.46672451
4663,2.346919
4664,-2.8868396
4665,4.8932276
4666,2.1231728
4667,-1.7307982
4668,1.266783
4669,1.8047199
4670,0.3784695
4671,-1.7167995
4672,-2.172648
4673,-0.14750743
4674,-5.687076
4675,0.8906995
4676,-0.57611835
4677,1.7346569
4678,-2.5368338
4679,1.4296615
4680,3.9169867
4681,-0.15823436
4682,1.77457
4683,3.160526
4684,-0.85551
4685,-0.9451605
4686,-0.00017297268
4687,2.097918
4688,1.0701444
4689,-0.73364234
4690,-0.22084892
4691,-1.1596211
4692,-2.3930137
4693,0.822841
4694,2.5015945
4695,-0.8764117
4696,-1.0392724
4697,4.9463024
4698,-4.213477
4699,2.3607974
4700,-4.342844
4701,-1.5865898
4702,0.8751849
4703,1.8413312
4704,-0.21481878
4705,-0.9584296
4706,-2.3945222
4707,0.598174
4708,0.3019063
4709,-1.0897071
4710,0.4314844
4711,-0.9258758
4712,-2.3476171
4713,-0.486107
4714,1.6481318
4715,-0.5239378
4716,-1.1862545
4717,-2.6404877
4718,-1.6700087
4719,-3.579197
4720,6.60327
4721,-1.3669487
4722,-1.0148008
4723,-2.7888095
4724,-3.8482242
4725,0.7590173
4726,-4.209882
4727,2.703856
4728,1.9606639
4729,-1.0518168
4730,1.7056121
4731,-0.5192723
4732,1.3478947
4733,-4.543527
4734,1.3821752
4735,-1.0488944
4736,-3.5847425
4737,0.4154643
4738,-1.5169473
4739,-0.88021684
4740,0.14944288
4741,0.55162597
4742,-0.057790637
4743,0.77308214
4744,0.4394925
4745,0.27946192
4746,0.066788495
4747,2.6216822
4748,1.2413545
4749,-1.0391867
4750,3.635488
4751,-0.6298233
4752,-3.8752685
4753,-2.350208
4754,-1.7972028
4755,-0.81295407
4756,-3.088691
4757,-1.512064
4758,-1.1108526
4759,-4.299842
4760,-3.0898733
4761,-0.53611434
4762,-0.9891348
4763,1.1529939
4764,4.7203608
4765,-3.1241577
4766,-1.4249763
4767,1.6135373
4768,0.264915
4769,2.2448254
4770,2.07338
4771,-3.385661
4772,2.869286
4773,-0.6175554
4774,1.5433042
4775,2.9569607
4776,-2.6532204
4777,-0.6014273
4778,-3.9154367
4779,-2.4275105
4780,3.2914703
4781,0.14192995
4782,0.73285365
4783,-1.7818446
4784,0.31762564
4785,-2.0770874
4786,-2.4296248
4787,0.74913335
4788,6.254675
4789,-0.4906155
4790,5.1853633
4791,0.81973267
4792,-1.3408717
4793,-1.0771791
4794,-0.47513658
4795,2.2178795
4796,-2.5307164
4797,-0.52910733
4798,1.2034391
4799,2.7021682
4800,-1.1718338
4801,-0.75086653
4802,1.0657856
4803,2.22289
4804,-1.3184775
4805,0.5197757
4806,-0.50601816
4807,-4.2161293
4808,-1.4939727
4809,-2.4654667
4810,2.7821648
4811,-1.0478384
4812,1.4023004
4813,0.62626046
4814,0.5433439
4815,-1.3343493
4816,-1.699902
4817,1.9923751
4818,-2.1616514
4819,3.1396332
4820,1.0179234
4821,1.2570311
4822,0.7045647
4823,0.08855149
4824,2.7770116
4825,-1.1091048
4826,-1.1390615
4827,0.6547806
4828,0.9521477
4829,4.320148
4830,-5.57133
4831,2.1940079
4832,0.31519616
4833,1.7905337
4834,1.6001042
4835,-2.0816216
4836,2.827412
4837,1.7975079
4838,-0.40363508
4839,-0.58993304
4840,3.4161897
4841,-2.1939118
4842,-1.791285
4843,2.4021602
4844,0.70560026
4845,1.8469415
4846,0.21430701
4847,5.7770414
4848,0.021483302
4849,-1.630091
4850,0.82049906
4851,0.79159755
4852,1.3709298
4853,1.310607
4854,-4.730954
4855,-2.5557742
4856,-1.2304454
4857,-0.44495136
4858,2.4545999
4859,-2.1941526
4860,2.8743274
4861,-0.9968904
4862,-0.41226774
4863,5.1568365
4864,5.7337403
4865,-1.152322
4866,0.47967768
4867,-1.4915173
4868,4.8425403
4869,3.711923
4870,-3.6896124
4871,-0.0541026
4872,-0.14663416
4873,2.4070792
4874,-3.3479648
4875,0.16285715
4876,0.2014372
4877,-1.2081469
4878,-1.8075712
4879,-0.6837306
4880,-0.8680285
4881,0.89081895
4882,-0.047108352
4883,-3.044186
4884,-0.6848856
4885,-4.650821
4886,2.6162899
4887,1.4996016
4888,-2.439991
4889,1.1050429
4890,1.1772776
4891,3.3859744
4892,1.5397204
4893,2.6421137
4894,-0.63472736
4895,2.320542
4896,0.49509913
4897,-1.8954985
4898,-6.6526666
4899,0.9783428
4900,4.247691
4901,0.2303746
4902,2.9965937
4903,-3.4158957
4904,4.886948
4905,5.0302906
4906,0.024457246
4907,-0.35583085
4908,1.1328208
4909,-1.0011216
4910,0.43727207
4911,-3.9502
4912,0.8050034
4913,-1.8157887
4914,-1.2054566
4915,2.5026293
4916,2.9954383
4917,-1.1362602
4918,-1.9961503
4919,-3.956008
4920,2.7291436
4921,0.6492887
4922,-1.5158825
4923,-0.6252651
4924,0.42717436
4925,-0.109962165
4926,2.4949431
4927,1.5076855
4928,1.2100239
4929,0.42339247
4930,-1.934803
4931,1.6365262
4932,-0.6700388
4933,-0.46955645
4934,0.39072272
4935,0.3986088
4936,-4.835125
4937,2.0647435
4938,-1.8370519
4939,1.5548381
4940,0.25830573
4941,2.3273234
4942,-0.13760573
4943,1.5710509
4944,0.8361907
4945,4.5401897
4946,2.5159955
4947,-0.955258
4948,-2.454456
4949,1.2880534
4950,4.288582
4951,2.4590926
4952,-2.9424968
4953,-0.00013822317
4954,-0.5216646
4955,0.22491741
4956,-0.9455613
4957,0.8220587
4958,-1.018609
4959,1.4509993
4960,1.6015514
4961,3.5340152
4962,1.5279949
4963,1.0207123
4964,2.5330782
4965,0.82827675
4966,2.4818351
4967,1.4830854
4968,-1.2640214
4969,1.2284575
4970,0.9730526
4971,-3.0728567
4972,-1.7625859
4973,-1.7911029
4974,0.5729175
4975,0.027918845
4976,-1.1779829
4977,0.32358232
4978,-1.9973533
4979,-3.6256032
4980,1.0648308
4981,1.2435662
4982,0.9107828
4983,-1.253866
4984,-0.77578163
4985,0.709086
4986,-3.4136348
4987,0.75216365
4988,2.6092534
4989,-2.5508554
4990,2.1850486
4991,2.1524134
4992,-0.80270386
4993,0.08723375
4994,-4.949001
4995,0.54564095
4996,0.03952959
4997,2.3999243
4998,-2.866249
4999,2.0411985
5000,-1.5884395
5001,-0.1969316
5002,-1.5003757
5003,0.3538953
5004,-2.004816
5005,1.3565137
5006,-0.14628047
5007,-1.7754607
5008,-5.4146895
5009,-1.5552306
5010,1.031159
5011,-1.0634229
5012,3.3092976
5013,0.35981458
5014,0.44900873
5015,0.017264724
5016,1.0260288
5017,3.1236184
5018,2.7397473
5019,-1.9722455
5020,-4.4939003
5021,-3.322674
5022,3.3923826
5023,1.2964187
5024,1.3271589
5025,-3.7982278
5026,2.3080564
5027,-4.5086193
5028,-1.5236509
5029,2.015426
5030,-2.2869782
5031,-0.02960074
5032,4.452465
5033,0.58584785
5034,1.6523074
5035,3.5878415
5036,1.7217921
5037,-0.33350444
5038,3.485764
5039,1.296474
5040,-2.2310376
5041,-0.5292336
5042,0.036579907
5043,-2.8791223
5044,2.0087206
5045,1.230228
5046,0.42289585
5047,-1.1784965
5048,-0.9189739
5049,-1.59865
5050,-0.9503739
5051,0.6863292
5052,-1.4603964
5053,0.32207906
5054,1.3276618
5055,1.8466486
5056,3.2701242
5057,0.23875219
5058,-3.460468
5059,-2.1038408
5060,-1.0254165
5061,-2.288733
5062,-2.2686584
5063,-4.5196443
5064,-1.7283847
5065,-0.6781603
5066,2.4900084
5067,3.400915
5068,-3.1306663
5069,-0.84614885
5070,-2.5317678
5071,-1.0730724
5072,0.74174595
5073,-0.71281385
5074,4.282793
5075,0.19493231
5076,0.6420361
5077,1.7824045
5078,-4.6081867
5079,-1.0076993
5080,-5.329168
5081,-0.21260405
5082,3.6500993
5083,-0.90239596
5084,1.9747326
5085,-1.8039436
5086,3.9109924
5087,3.9758453
5088,1.1264367
5089,-0.14579791
5090,2.5096023
5091,-5.410746
5092,0.24403587
5093,-2.873937
5094,-2.0420196
5095,1.4523044
5096,-0.512081
5097,3.9691982
5098,1.158318
5099,-2.382536
5100,0.45033514
5101,-2.620272
5102,2.3458858
5103,5.052535
5104,-0.7935555
5105,2.080234
5106,1.1383896
5107,-0.1475271
5108,1.1749694
5109,-2.5848136
5110,-0.20275152
5111,1.2170308
5112,4.7195544
5113,2.505264
5114,-1.22703
5115,-1.4724023
5116,1.1504946
5117,-0.17553687
5118,-1.4315488
5119,-1.4696915
5120,-1.1036173
5121,-0.25488967
5122,1.3237386
5123,-4.670388
5124,0.9373179
5125,-4.108942
5126,3.547712
5127,-1.0335538
5128,-0.7366005
5129,-0.2133094
5130,0.1696738
5131,2.127018
5132,-1.0125307
5133,-4.073936
5134,1.0345049
5135,1.2015774
5136,2.5198104
5137,-1.2496573
5138,-0.26388496
5139,-1.3293483
5140,0.8095375
5141,-1.2378346
5142,1.6097226
5143,-0.7550622
5144,-1.0649828
5145,0.13928661
5146,1.1657035
5147,0.82326376
5148,-0.3799935
5149,-0.44196206
5150,1.8745667
5151,-5.30643
5152,-4.393173
5153,1.2634652
5154,0.29073182
5155,6.349085
5156,-3.6802936
5157,-1.950012
5158,1.7986661
5159,-1.1940494
5160,-1.2904251
5161,4.597457
5162,1.3759753
5163,-1.0841899
5164,-0.6959523
5165,2.4179883
5166,4.841834
5167,0.52719176
5168,1.5101062
5169,1.8593099
5170,1.6542195
5171,-3.3227727
5172,-0.2958116
5173,0.9284415
5174,-2.0589285
5175,-0.7694522
5176,-5.0200677
5177,-3.781808
5178,-2.50428
5179,2.4880295
5180,1.1633871
5181,2.581543
5182,0.43952838
5183,-2.5402505
5184,-2.1246336
5185,-1.0096897
5186,-1.9781547
5187,3.4172854
5188,-4.9914265
5189,1.258276
5190,-4.8422747
5191,-2.012304
5192,2.699082
5193,-1.2731367
5194,-4.559114
5195,-3.3343298
5196,3.8937984
5197,-0.6587986
5198,0.2837828
5199,-0.78112113
5200,0.09283024
5201,-2.1279266
5202,-1.6565287
5203,0.40544292
5204,0.5178726
5205,1.418823
5206,-1.6290791
5207,-3.475641
5208,0.4297463
5209,-1.6512022
5210,0.22226548
5211,1.5648165
5212,1.9012166
5213,4.257266
5214,2.2907553
5215,6.9477134
5216,-1.8736734
5217,2.7702296
5218,-0.43525457
5219,0.4144178
5220,-0.92545223
5221,1.5490129
5222,-0.029972851
5223,2.0452952
5224,0.3206076
5225,-1.8549545
5226,-0.010888815
5227,1.1770903
5228,-1.460776
5229,-4.3560147
5230,-1.1369814
5231,-2.725874
5232,-0.025817811
5233,0.22511402
5234,0.311467
5235,1.7356147
5236,0.4319495
5237,3.3215678
5238,-3.2192183
5239,-1.3539563
5240,-2.0289333
5241,1.9095868
5242,-0.08784175
5243,2.7468956
5244,0.18727657
5245,-5.0605874
5246,-0.55975294
5247,0.19044596
5248,-2.9812307
5249,-4.457833
5250,-1.9001348
5251,0.5718129
5252,-0.3904454
5253,-1.8987958
5254,1.7146759
5255,1.7934841
5256,0.24484324
5257,1.6595951
5258,2.1607924
5259,-2.5429237
5260,0.050358683
5261,-1.8356833
5262,1.7705032
5263,2.8632212
5264,0.23110712
5265,2.4117966
5266,-2.1921813
5267,0.022660762
5268,-3.4517295
5269,2.0757673
5270,-0.6760849
5271,-4.7236037
5272,-1.2660986
5273,-1.3027872
5274,3.6870785
5275,-2.0803866
5276,2.2262368
5277,-5.2460923
5278,0.59782594
5279,0.036792904
5280,4.3512497
5281,3.6349123
5282,-3.7257333
5283,4.2486634
5284,-0.38399106
5285,-0.8942077
5286,0.99547654
5287,1.3464828
5288,-1.3260014
5289,3.458343
5290,0.8556802
5291,-1.9646294
5292,0.3219174
5293,3.7202349
5294,2.2260938
5295,1.3508809
5296,-4.496491
5297,2.1698384
5298,-5.3868904
5299,3.4669204
5300,-2.1395485
5301,0.28763342
5302,0.5128228
5303,5.715015
5304,0.9634975
5305,-1.7204683
5306,-3.5475965
5307,2.7293549
5308,-1.0383755
5309,1.6455927
5310,1.3514677
5311,4.5048723
5312,2.9683464
5313,2.3973837
5314,1.8066369
5315,-0.07592207
5316,-0.22708255
5317,-3.5218563
5318,-3.3691154
5319,-2.2629423
5320,-0.36813283
5321,-0.9461229
5322,-0.7746525
5323,-1.0906535
5324,1.1083759
5325,-2.7270098
5326,1.1462998
5327,-3.752409
5328,3.9177442
5329,2.2271929
5330,1.7144836
5331,1.4224843
5332,4.0106444
5333,3.6281614
5334,2.3053482
5335,-1.8026946
5336,1.2387714
5337,2.2618465
5338,0.497591
5339,-3.5926042
5340,0.62776136
5341,2.2380195
5342,1.4831986
5343,-0.9237503
5344,-2.3076754
5345,-1.287697
5346,3.250865
5347,1.8818094
5348,-1.5350935
5349,1.0608635
5350,-0.79654706
5351,1.3316911
5352,2.6637099
5353,-1.290201
5354,3.6430714
5355,1.8109108
5356,-4.817611
5357,-0.1951288
5358,-2.0929198
5359,0.7622708
5360,-0.9543779
5361,1.8575941
5362,-0.7310436
5363,-1.4063787
5364,-0.92424107
5365,1.3197322
5366,-0.86715484
5367,1.1957073
5368,2.8125021
5369,-1.1492835
5370,0.2186549
5371,-1.7286572
5372,1.0816683
5373,3.4850538
5374,1.419755
5375,-0.89646983
5376,-3.8289747
5377,-0.8465812
5378,-1.7301626
5379,1.5238153
5380,-0.80604637
5381,-0.3927623
5382,-4.6609397
5383,-1.1302751
5384,-3.5284443
5385,3.4430542
5386,-3.1710098
5387,0.76293504
5388,3.6777177
5389,3.1865354
5390,-0.9744334
5391,4.901273
5392,-3.7625604
5393,-2.3799253
5394,1.1257949
5395,4.2040935
5396,0.3082601
5397,-1.165727
5398,0.7760848
5399,-0.9377308
5400,-0.6011003
5401,0.73333025
5402,0.81924546
5403,-2.4485471
5404,-0.77650464
5405,2.9107215
5406,-1.6240125
5407,-2.2384813
5408,3.578067
5409,4.3679304
5410,-0.45882273
5411,2.600687
5412,-0.8531854
5413,0.9820956
5414,0.761559
5415,-1.8633759
5416,-1.4140176
5417,2.358394
5418,0.31105497
5419,5.2217584
5420,-0.09871358
5421,0.9207183
5422,-2.9330752
5423,0.41297698
5424,-0.7187667
5425,1.560452
5426,1.1487088
5427,-1.6275873
5428,2.008219
5429,3.411253
5430,1.4946153
5431,-2.8384523
5432,1.1597795
5433,0.7544061
5434,1.8029482
5435,1.0188787
5436,0.0064961314
5437,0.42899597
5438,-0.3431015
5439,-0.30954826
5440,1.3352485
5441,-2.4328728
5442,-0.107112706
5443,-1.5780101
5444,2.19975
5445,0.18204036
5446,4.59251
5447,0.3023414
5448,-2.9173706
5449,3.9330482
5450,3.7719266
5451,-0.3729254
5452,-2.085992
5453,-1.2242677
5454,-0.45439947
5455,-0.603578
5456,0.41640857
5457,0.29891235
5458,-1.0760525
5459,2.3399925
5460,-1.4410223
5461,1.8003044
5462,-1.4756362
5463,1.3096441
5464,1.4061502
5465,2.0360112
5466,3.347327
5467,2.3537164
5468,1.2089542
5469,-1.2622554
5470,0.30177358
5471,1.2713487
5472,0.5780777
5473,-1.710767
5474,0.6681701
5475,0.7403872
5476,3.2960622
5477,4.1565647
5478,1.9704707
5479,-0.22387737
5480,1.9127054
5481,2.2955759
5482,0.3502093
5483,0.19265339
5484,2.9446025
5485,-0.9935024
5486,-1.3415021
5487,-3.9583902
5488,3.4082751
5489,1.1223016
5490,-1.4193023
5491,2.8750985
5492,0.9703187
5493,2.4678404
5494,0.28998297
5495,2.4109778
5496,-3.0861464
5497,-2.375938
5498,-1.0186845
5499,0.1850551
5500,0.82548547
5501,-1.6146822
5502,0.6431235
5503,-1.7178605
5504,3.8176856
5505,0.8601061
5506,0.99556017
5507,0.12774158
5508,-2.2109687
5509,2.9887342
5510,-0.31531113
5511,0.22297245
5512,-1.6113181
5513,-1.7228575
5514,3.7672782
5515,-0.82242775
5516,2.7546558
5517,1.2844746
5518,-0.21702647
5519,0.24435544
5520,-0.2419613
5521,-0.23182333
5522,2.058511
5523,2.2686954
5524,-0.83599555
5525,1.5635285
5526,-1.6319704
5527,0.14704409
5528,-0.86963284
5529,2.0974865
5530,1.9463878
5531,1.3975158
5532,1.3871331
5533,2.9936233
5534,-0.7592033
5535,-2.4263115
5536,-2.4597447
5537,0.4423455
5538,0.48560902
5539,-0.6772444
5540,0.60941386
5541,-1.4967006
5542,-3.79985
5543,-0.001813829
5544,1.4493755
5545,-0.3195873
5546,-0.9994323
5547,0.46277115
5548,-2.5210545
5549,0.95088875
5550,-1.959779
5551,-1.5276718
5552,2.7002797
5553,3.1590965
5554,2.4114509
5555,2.0527704
5556,-0.7612721
5557,1.26741
5558,1.5122217
5559,1.4767964
5560,-2.6221592
5561,3.1632867
5562,1.6898481
5563,0.7480274
5564,-1.3825489
5565,-1.5227945
5566,0.6142151
5567,1.680497
5568,-5.2918344
5569,-0.115930974
5570,-1.4696468
5571,-0.75343156
5572,3.8207111
5573,-0.04106611
5574,-4.52903
5575,2.6558466
5576,1.2653432
5577,-2.9260056
5578,-3.3091712
5579,-0.6484946
5580,-0.3742438
5581,-1.264142
5582,-0.6376102
5583,-2.2213142
5584,2.675261
5585,-1.410574
5586,-0.8786166
5587,1.1015711
5588,1.1827888
5589,1.7697375
5590,-1.3080983
5591,-1.1092248
5592,0.159841
5593,-1.4847702
5594,3.4168675
5595,1.7655843
5596,0.51711065
5597,0.8937644
5598,1.718692
5599,-0.64880455
5600,0.6475558
5601,-2.195442
5602,1.4340255
5603,0.7876459
5604,-0.5571927
5605,2.864597
5606,4.4989834
5607,-6.360879
5608,1.7327386
5609,1.4111979
5610,2.9454281
5611,-1.4945917
5612,2.688634
5613,-1.1386269
5614,-0.8639988
5615,2.1759453
5616,-0.107352555
5617,-3.0707924
5618,-1.0943854
5619,3.231699
5620,-0.07875252
5621,1.0372036
5622,-1.082435
5623,1.4097438
5624,2.243631
5625,1.250658
5626,1.3944187
5627,1.0331434
5628,-0.75145876
5629,-2.0959702
5630,0.61575866
5631,0.35145158
5632,1.0099518
5633,1.9065714
5634,4.688793
5635,1.5607158
5636,1.1115963
5637,-1.6816788
5638,1.0933527
5639,-2.3020773
5640,-0.33093542
5641,0.18115678
5642,-3.311504
5643,0.47274405
5644,0.052961797
5645,-3.930222
5646,-0.84812737
5647,1.5585432
5648,3.638972
5649,-3.266161
5650,-1.0087638
5651,-0.19810468
5652,2.6318896
5653,-1.8143978
5654,1.2040759
5655,-0.67908776
5656,-2.2106893
5657,3.3890197
5658,1.0057268
5659,0.46664885
5660,-0.6368872
5661,-2.0530941
5662,-3.0879686
5663,0.3545522
5664,-1.5758524
5665,0.2599309
5666,0.33073574
5667,5.7909164
5668,0.954072
5669,0.43565416
5670,-3.886261
5671,-0.24796522
5672,1.609098
5673,0.25863212
5674,0.10249308
5675,-0.36300778
5676,-3.7813005
5677,-0.503013
5678,0.2719409
5679,1.6306784
5680,-2.423205
5681,3.3817172
5682,1.071568
5683,0.18900603
5684,-0.20881552
5685,-1.632122
5686,0.5211576
5687,1.016803
5688,-1.2118629
5689,-0.15605313
5690,-4.131968
5691,-0.17827737
5692,0.289569
5693,1.8642453
5694,-0.67553556
5695,0.23626101
5696,-1.4328554
5697,0.04696995
5698,-0.60051787
5699,-0.9605217
5700,-3.8057737
5701,0.6312022
5702,0.017298967
5703,5.9251513
5704,-0.9078553
5705,3.1760619
5706,2.5641656
5707,-0.28597492
5708,-1.1679436
5709,2.180725
5710,-0.53424716
5711,1.9782455
5712,-2.6836722
5713,-2.179793
5714,-0.030640423
5715,1.5253438
5716,1.9179137
5717,0.18258473
5718,3.1483943
5719,-3.6089725
5720,-6.8876696
5721,1.6242533
5722,0.7673024
5723,0.24753943
5724,5.8123856
5725,-3.4002037
5726,-3.00167
5727,2.542646
5728,0.49093014
5729,-0.72296906
5730,2.7678487
5731,-2.8001082
5732,-0.95238507
5733,-1.9432383
5734,1.2144568
5735,2.3329892
5736,-0.38453466
5737,-1.2916901
5738,1.4920619
5739,4.162053
5740,-3.5742846
5741,-1.8280635
5742,-3.6972837
5743,-0.3885948
5744,-1.2139066
5745,-5.5054016
5746,0.2344929
5747,-3.3662302
5748,-1.2354703
5749,-1.0882367
5750,2.9662058
5751,-0.18174857
5752,-3.6605167
5753,2.163846
5754,-0.7886616
5755,-2.096917
5756,1.8195838
5757,0.5189738
5758,3.3972006
5759,1.4672563
5760,-0.77234614
5761,3.08767
5762,0.022129565
5763,-0.67244995
5764,-1.643152
5765,-3.8585238
5766,2.7061312
5767,-0.089448094
5768,-3.619626
5769,-2.8665383
5770,2.5942473
5771,-2.4654112
5772,0.08483875
5773,-0.33461684
5774,1.0877991
5775,-3.6399107
5776,-1.2540085
5777,1.0986347
5778,2.7452993
5779,-5.833416
5780,2.8795547
5781,-0.96442604
5782,5.365834
5783,2.5017843
5784,-1.1093384
5785,-1.5451326
5786,-4.7090816
5787,-2.047403
5788,-0.0634613
5789,0.78148437
5790,-3.8031182
5791,1.9615265
5792,-1.8871486
5793,-0.30578488
5794,-0.7821835
5795,0.8734213
5796,-1.5909591
5797,-0.72116613
5798,2.3314686
5799,1.0466125
5800,2.8509712
5801,-2.276225
5802,1.9165852
5803,1.0040268
5804,-1.6536953
5805,-0.22258753
5806,0.17392412
5807,-3.4319408
5808,-2.152408
5809,-4.903591
5810,1.3049402
5811,-2.3557823
5812,-4.0281587
5813,0.8293865
5814,0.9968871
5815,1.3418808
5816,-1.004649
5817,2.0377626
5818,-0.20957625
5819,2.075241
5820,1.5766639
5821,2.698838
5822,0.48048574
5823,3.7038364
5824,-0.6705458
5825,-2.069871
5826,0.04518518
5827,-0.7218405
5828,-2.5562587
5829,4.2689247
5830,0.80766535
5831,-0.98590446
5832,-0.009913206
5833,0.07053584
5834,-2.5887735
5835,3.6188211
5836,4.2292304
5837,-0.8756627
5838,-1.3537887
5839,-3.9256406
5840,-0.88469744
5841,-3.4740477
5842,-1.581753
5843,2.8609426
5844,2.6498039
5845,5.502202
5846,1.563002
5847,-1.9072931
5848,-0.030486822
5849,2.159258
5850,1.7589655
5851,-3.1250787
5852,0.9187484
5853,-3.0705287
5854,1.5750269
5855,0.44234338
5856,-4.2531238
5857,3.3724594
5858,0.23319316
5859,2.7391253
5860,-0.28796822
5861,-1.1687208
5862,-3.110765
5863,-0.76861155
5864,3.011763
5865,1.4585938
5866,1.7008749
5867,1.9683824
5868,0.4562871
5869,1.6996353
5870,4.0392847
5871,-0.70568013
5872,-0.07417691
5873,-2.5430205
5874,1.081947
5875,-3.0154665
5876,-3.139936
5877,1.2479093
5878,-2.8085186
5879,1.8025454
5880,6.1145296
5881,0.61238414
5882,1.3650856
5883,2.6589196
5884,1.0236024
5885,-1.0618991
5886,1.1721165
5887,-3.2535696
5888,1.7642337
5889,-4.681592
5890,0.044434696
5891,2.4746199
5892,-2.36145
5893,-1.64711
5894,-1.0932
5895,0.8250272
5896,-0.58767974
5897,1.0545163
5898,1.3704973
5899,0.40205067
5900,-3.5483727
5901,-3.3337195
5902,-0.27655035
5903,-4.0704904
5904,-1.3579384
5905,7.048461
5906,-1.1518312
5907,-0.72606385
5908,1.695698
5909,-4.2174954
5910,0.10602227
5911,-0.027833581
5912,1.5086913
5913,1.3617883
5914,2.1123624
5915,3.1941302
5916,0.579849
5917,-1.2514358
5918,-1.2609318
5919,-2.7936642
5920,-0.7083821
5921,-1.9987466
5922,1.7674917
5923,1.1023482
5924,-1.8989632
5925,1.1955264
5926,2.717507
5927,-0.36217046
5928,-3.2466655
5929,0.39859647
5930,-1.8347743
5931,5.1587915
5932,2.4683928
5933,1.6978394
5934,-1.3364534
5935,0.43004176
5936,-4.42907
5937,-2.1706567
5938,-1.4888588
5939,1.0366523
5940,-0.15634054
5941,-2.586919
5942,-2.5350127
5943,1.1237965
5944,0.40300527
5945,-2.5656202
5946,3.2442546
5947,0.619999
5948,-0.8065803
5949,0.13449678
5950,-2.3324463
5951,1.9717891
5952,-0.99544895
5953,-2.4287672
5954,0.02849242
5955,-0.46184337
5956,-1.7086046
5957,-1.115879
5958,2.1149435
5959,2.546959
5960,2.5114949
5961,-3.1214597
5962,-1.323351
5963,4.466355
5964,0.9726163
5965,0.37411475
5966,-0.09943801
5967,1.5178592
5968,0.7599809
5969,-1.0591437
5970,3.25928
5971,0.1615398
5972,-4.535571
5973,2.975896
5974,-3.787757
5975,-0.95086515
5976,-1.6200566
5977,-0.34261042
5978,0.21648982
5979,2.837252
5980,0.9395008
5981,0.2773913
5982,1.593016
5983,-0.11668539
5984,-3.72199
5985,-0.6741531
5986,-1.9251931
5987,-1.5757816
5988,2.8449738
5989,-0.88853765
5990,1.9584771
5991,-0.19613445
5992,-3.5652666
5993,4.074625
5994,1.4968731
5995,5.815388
5996,-3.4882913
5997,1.3579751
5998,0.9165859
5999,1.2513063
6000,1.2677381
6001,1.6986626
6002,-3.350705
6003,-4.3583245
6004,-5.740949
6005,3.8325007
6006,1.6429595
6007,0.56897503
6008,0.039518356
6009,0.045086086
6010,0.0581865
6011,1.3221016
6012,2.9087377
6013,-0.22034985
6014,-0.09246117
6015,-0.66353834
6016,3.2651527
6017,-1.1693717
6018,4.2221627
6019,-0.45111936
6020,-2.9620392
6021,2.2711177
6022,3.8815808
6023,3.5988815
6024,2.1603951
6025,-0.27298236
6026,0.34785002
6027,-1.2522858
6028,-0.7365
6029,1.2530048
6030,-4.4144897
6031,-1.1293187
6032,-3.0676947
6033,1.1594503
6034,-0.106882274
6035,-2.873937
6036,0.7745106
6037,2.7643874
6038,0.8494591
6039,1.5284977
6040,1.1585336
6041,-1.099227
6042,0.84895504
6043,-0.22925925
6044,0.19859156
6045,0.46795562
6046,1.814785
6047,-0.7625679
6048,3.8701186
6049,-0.095651865
6050,3.1760988
6051,-1.3467531
6052,1.1643858
6053,-2.180088
6054,0.33069837
6055,1.7574883
6056,1.199244
6057,2.2854278
6058,-0.23426753
6059,1.4184046
6060,-3.5018163
6061,1.2538725
6062,0.91717863
6063,2.2943516
6064,2.918797
6065,-0.65601754
6066,-4.858718
6067,-0.35986394
6068,2.9294698
6069,0.9420656
6070,-0.53001857
6071,3.0251622
6072,1.1387455
6073,-1.584127
6074,2.0174432
6075,-2.5369365
6076,-0.13953221
6077,1.1990104
6078,3.0823333
6079,-1.0732406
6080,-3.7381186
6081,3.7185507
6082,1.208671
6083,-1.4133786
6084,-2.922774
6085,0.45377424
6086,0.40465158
6087,-2.685337
6088,0.3706501
6089,1.8877769
6090,2.619377
6091,0.22865367
6092,3.0705903
6093,-0.43963915
6094,-1.2055811
6095,-2.5549364
6096,3.0133178
6097,1.3126338
6098,-4.172645
6099,-1.5024824
6100,0.041781515
6101,0.47714934
6102,2.9288447
6103,0.72100127
6104,1.5973257
6105,2.42706
6106,1.4041373
